"subjectID","session","memory","memoryNumber","transcriber","scorer","date","duration","experimenter","probe","eventDetIn","eventDetEx","placeDetIn","placeDetEx","timeDetIn","timeDetEx","percDetIn","percDetEx","emothDetIn","emothDetEx","semDet","repDet","othDet","CHP","Notes","totalInternal","totalExternal","sentenceNum","sentenceProp","cb","timePeriod","condition"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,12,0.333333333333333,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,13,0.361111111111111,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,14,0.388888888888889,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0",0,1,15,0.416666666666667,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,16,0.444444444444444,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,17,0.472222222222222,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,18,0.5,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,19,0.527777777777778,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,20,0.555555555555556,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,1,0,0,"0",0,1,21,0.583333333333333,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,1,0,0,"0",0,1,22,0.611111111111111,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,23,0.638888888888889,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,24,0.666666666666667,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,2,25,0.694444444444444,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,26,0.722222222222222,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,27,0.75,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,28,0.777777777777778,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,29,0.805555555555556,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,30,0.833333333333333,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,31,0.861111111111111,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"0",0,2,32,0.888888888888889,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,33,0.916666666666667,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,34,0.944444444444444,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,35,0.972222222222222,"TCACUF","C","U"
9,2,"Playing a game with a sibling in childhood",8,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,36,1,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,2,1,0.0149253731343284,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0",0,0,2,0.0298507462686567,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,2,3,0.0447761194029851,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,1,0,0,0,0,0,1,0,0,"0",0,2,4,0.0597014925373134,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,1,5,0.0746268656716418,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,2,0,0,0,"0",0,2,6,0.0895522388059701,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,7,0.104477611940299,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,8,0.119402985074627,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,1,9,0.134328358208955,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,10,0.149253731343284,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,2,0,0,0,"0",0,2,11,0.164179104477612,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,2,12,0.17910447761194,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,2,13,0.194029850746269,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,14,0.208955223880597,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,3,15,0.223880597014925,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,2,16,0.238805970149254,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,17,0.253731343283582,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,18,0.26865671641791,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,19,0.283582089552239,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,20,0.298507462686567,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,1,0,2,0,0,"0",0,1,21,0.313432835820896,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,22,0.328358208955224,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,23,0.343283582089552,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,24,0.358208955223881,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,25,0.373134328358209,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,26,0.388059701492537,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,27,0.402985074626866,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,2,28,0.417910447761194,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,29,0.432835820895522,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,30,0.447761194029851,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,31,0.462686567164179,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,32,0.477611940298507,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,33,0.492537313432836,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,34,0.507462686567164,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,35,0.522388059701492,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,36,0.537313432835821,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,2,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,2,37,0.552238805970149,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,38,0.567164179104478,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,3,39,0.582089552238806,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,1,40,0.597014925373134,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,41,0.611940298507463,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,2,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,3,42,0.626865671641791,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,43,0.641791044776119,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,2,44,0.656716417910448,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,45,0.671641791044776,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,2,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,2,46,0.686567164179104,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,47,0.701492537313433,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,48,0.716417910447761,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0",0,1,49,0.73134328358209,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,50,0.746268656716418,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,51,0.761194029850746,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,52,0.776119402985075,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,53,0.791044776119403,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,54,0.805970149253731,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,55,0.82089552238806,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,2,0,0,0,1,0,0,0,0,0,0,0,0,"0",0,3,56,0.835820895522388,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,57,0.850746268656716,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,58,0.865671641791045,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,59,0.880597014925373,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,60,0.895522388059702,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,61,0.91044776119403,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,62,0.925373134328358,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,63,0.940298507462687,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,64,0.955223880597015,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,65,0.970149253731343,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,66,0.985074626865672,"TCACUF","C","U"
9,2,"Eating a favorite meal your parents prepared for you as a child",9,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0",0,0,67,1,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,1,0.0256410256410256,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,2,0.0512820512820513,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,3,0.0769230769230769,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,4,0.102564102564103,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0",0,0,5,0.128205128205128,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,6,0.153846153846154,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,1,7,0.179487179487179,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,4,0,0,0,0,0,1,0,0,1,0,0,0,"0",0,6,8,0.205128205128205,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,9,0.230769230769231,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,10,0.256410256410256,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,11,0.282051282051282,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,12,0.307692307692308,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,13,0.333333333333333,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0",0,1,14,0.358974358974359,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,3,15,0.384615384615385,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,16,0.41025641025641,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,3,17,0.435897435897436,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,18,0.461538461538462,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,19,0.487179487179487,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,3,0,0,0,"0",0,3,20,0.512820512820513,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,2,0,0,"0",0,1,21,0.538461538461538,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,1,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,1,22,0.564102564102564,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,23,0.58974358974359,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,24,0.615384615384615,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,1,25,0.641025641025641,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,1,26,0.666666666666667,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,0,2,0,0,0,"0",0,2,27,0.692307692307692,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,1,28,0.717948717948718,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0",0,1,29,0.743589743589744,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","recall",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",1,0,30,0.769230769230769,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,31,0.794871794871795,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,2,32,0.82051282051282,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,33,0.846153846153846,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,34,0.871794871794872,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,35,0.897435897435897,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,1,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,2,36,0.923076923076923,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,37,0.948717948717949,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0",0,0,38,0.974358974358974,"TCACUF","C","U"
9,2,"A moment when you played dolls/toys with a friend",10,"Nick","Nick","43675",0,"Nick","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,1,39,1,"TCACUF","C","U"
9,2,"A moment on a honeymoon",11,"Nick","Nick","43675",0,"Nick","recall",1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0",2,0,1,0.0232558139534884,"TCACUF","A","U"
