"effect","group","term","estimate","std.error","statistic","dataset_num","effect_size"
"fixed",NA,"timeadult",-0.737288082907613,0.438729155153202,-1.68050851931679,19,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.48898318743915,0.475319006143422,-11.5479985367615,19,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.95999844093136,0.619060980571556,3.16608299092242,19,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",1.98792777680268,0.657236385944285,3.02467699493922,19,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.84013977774566,0.814833999629269,-2.25830019191993,19,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",7.71204535896551,1.24087224860034,6.21501961033012,19,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",13.9236106575977,0.468611105740131,29.7125067823704,20,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.30709146091113,0.358835567100521,-9.21617521817371,20,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.39320654859235,0.378169798862018,-6.32839152093569,20,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-0.511030236117839,1.0484281710562,-0.487425128612312,20,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.326238367658906,0.365837337225121,-0.891757987671315,20,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-4.99981039501021,0.397953288838635,-12.5638122242974,20,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.82189860459467,0.628451835050871,2.89902662858355,20,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.08283720176113,0.653379733128628,3.18778972801577,20,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-3.09636110749522,0.754480944078502,-4.10396197782969,20,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",5.80289297958245,1.05400613323636,5.50555902532038,20,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.2083636131443,0.456829387362603,31.1021226002402,21,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.61197471140141,0.346525135731794,-10.4234133081677,21,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.4756311957826,0.352093135637827,-7.0311827900249,21,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-1.5984390524722,0.939514271749193,-1.70134621744087,21,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.355085250755037,0.371339143828365,-0.956228980048382,21,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.15246776346436,0.364618916995611,-14.1311037998788,21,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",3.51590023012664,0.561014138218601,6.26704389534771,21,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.81843582358142,0.533654262560924,5.28138913396135,21,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.41282907253187,0.786724359144934,-3.06693067843266,21,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",5.81737579604469,1.02524328986165,5.67414179012055,21,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.6400021941077,0.497235662923512,29.4427839468138,22,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.38286981366998,0.384561570875339,-8.79669231111649,22,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.18404746496731,0.390425211698924,-5.5940226182205,22,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.03857386897014,1.00900890651937,-2.02037252178705,22,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.591842238812549,0.384185606015679,-1.54051122568188,22,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-6.10395587986206,0.413416414332158,-14.7646674593763,22,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.88499812806076,0.693680928423049,2.71738496882989,22,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.03078335815887,0.685236568596879,2.9636237340882,22,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-0.965751950328354,0.691067367970758,-1.39747873375092,22,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",8.8510009414352,1.15222052204212,7.68169006897069,22,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.7489735007723,0.507644947271563,29.0537187064376,23,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.65231400082849,0.39012110962232,-9.36200044228401,23,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.69373139789835,0.380462268216693,-7.08015386262727,23,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-0.86937788553048,1.03863305938973,-0.83704045203539,23,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.405619934754442,0.384642006086334,-1.05453883958633,23,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.08986430616623,0.385750815306757,-13.1946948760657,23,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.85081547553257,0.691686824643713,4.12154081003497,23,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.70439354196213,0.605570752274345,4.46585891376892,23,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-3.03053189538989,0.776088931034335,-3.90487710132773,23,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.80753355710757,0.945298472035316,7.2014646786113,23,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.9603037163522,0.525276029265935,28.4808422292922,24,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.78619587240787,0.35312504222492,-10.7219693300491,24,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.86183294765606,0.355946119570821,-8.04007345579912,24,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.10045104280951,0.855178822889624,-2.45615418271485,24,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.0837552914624252,0.379854256546761,-0.220493228702611,24,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.44429886727639,0.40401324593434,-13.4755454729848,24,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.95438901557112,0.608034026315837,4.85892053356318,24,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",3.09131035826886,0.556573781973943,5.55417890383775,24,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.28829634922444,0.7600233979145,-3.01082355556884,24,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",7.81333289422731,1.05377527340909,7.41461020332185,24,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.9433141249879,0.558875898846268,26.7381616488322,25,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-4.04871123401477,0.388359642132608,-10.4251595551535,25,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-3.07852074995351,0.367693457118147,-8.37251979973176,25,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.22205778689597,0.919383921450158,-2.41689868079386,25,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.614348618120388,0.406186416005473,-1.51247947718692,25,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.52354285799392,0.393620079501557,-14.0326755306498,25,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",3.35194064982257,0.655291622513112,5.1151892297471,25,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",3.29482691719642,0.587385988564306,5.60930458223844,25,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.87530646577782,0.842984248880421,-2.22460439595217,25,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.92706437154153,1.01749882860509,6.80793350989699,25,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.6492106993172,0.577796698057639,25.3535728891546,26,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.49860284343178,0.408905917778055,-8.55600931980336,26,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.79995476772782,0.409525775565239,-6.83706602804974,26,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-0.76965171967883,0.82725218342313,-0.930371336699346,26,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.242031348748909,0.40523162097349,-0.597266689523084,26,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.47535328360759,0.446822853387684,-12.2539687531536,26,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",3.10417996511285,0.654054200775354,4.74605921257439,26,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",3.08669126462582,0.633018687222075,4.87614556557782,26,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.12590322799401,0.763940843400322,-2.78281132153054,26,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",8.64674079536993,1.21153789864924,7.13699571842556,26,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.6613345978864,0.474324385534544,30.9099322004365,27,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.17824584131078,0.376125638693271,-8.44995797774537,27,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-1.80128316454379,0.394426271141187,-4.56684378383865,27,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.03774876233875,0.985196613405277,-2.06836760765486,27,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.495603736215006,0.37720567043777,-1.31388198814675,27,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-6.09129837015098,0.412036856373222,-14.7833823016878,27,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.8203324023048,0.647158430435782,2.81280798749546,27,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",1.53791951312678,0.628388139123902,2.44740378975158,27,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.26370148382111,0.666952528159123,-1.89473977602138,27,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",9.92345897390802,0.98768823862318,10.047157175569,27,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.9567224359275,0.509026906312662,29.3829702328949,28,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.64601997544809,0.397408917733982,-9.17447951655847,28,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.76287499605766,0.39740430948082,-6.9523025547135,28,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-0.675862513335285,1.03676462054353,-0.651895811202508,28,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.390197974723464,0.387888065651562,-1.00595509188462,28,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.01879853009638,0.399359735733859,-12.5671120071078,28,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.60107350621465,0.695239182017144,3.74126426342655,28,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.08364973954688,0.75117588259476,2.77385068906819,28,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.48126883138882,0.745451365289139,-3.32854555900693,28,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.13810308599373,1.00547818427388,6.10466063013233,28,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.6991065498963,0.543587369820775,27.0409273025285,29,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.53243103821495,0.387423945792679,-9.11774059548001,29,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.86315189646087,0.377726185499688,-7.57996666996557,29,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.00638462956899,0.949948847231743,-2.11209754653192,29,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.230702758165736,0.406942179592796,-0.566917782758688,29,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.79455035776426,0.439638592431637,-13.1802586431611,29,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.74864012353488,0.754137856150096,3.64474492444498,29,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.76857359409588,0.679095381386482,4.07685528422148,29,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.20893313227035,0.759046576298985,-1.59269953915733,29,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",8.4791788119543,1.16084416039077,7.3043213734219,29,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.8125912199743,0.343782149685369,43.0871446744134,30,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.18535142450695,0.455117691690275,-6.99896198866007,30,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.32203969830496,0.447182621367878,-5.19259825259336,30,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-1.06195523930716,1.10045007217106,-0.965019010096517,30,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.506897029339973,0.427055402356973,-1.18695847551007,30,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.77100645893929,0.386266448835982,-14.9404807907347,30,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.08607191874949,0.776523535146408,1.39863361455583,30,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",1.68691536185799,0.715154529504909,2.35881238566135,30,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-0.673717050256819,0.67933552960816,-0.991729448694401,30,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",9.15392367644655,1.02799107117308,8.90467235868175,30,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.269288003252,0.564724475497082,25.2676988910244,31,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.65987098135695,0.363998421402111,-10.0546342131354,31,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.51829584778574,0.343815648678209,-7.32455272896178,31,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.70978379338613,0.914773456711635,-2.96224575987051,31,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.468606853047109,0.36880957617041,-1.27059296538056,31,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.20247281319331,0.40963855108502,-12.7001543175401,31,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.69557420375109,0.53644476526043,5.02488676992209,31,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",3.01152614420317,0.569861383183763,5.28466436412668,31,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.34778571414397,0.816571020494577,-1.65054316197463,31,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.66083099744075,1.12998699244597,5.8946085591859,31,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",13.7337338815468,0.464941044228515,29.5386566792257,32,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.43203403584449,0.351188291961455,-9.77263227277857,32,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.46708247958412,0.352807186412518,-6.99272173186262,32,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.19618812022326,0.959056785894737,-2.28994586402343,32,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",0.305566766945796,0.349237576195832,0.874953864570553,32,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-4.86792682547932,0.38222689443911,-12.7356993877227,32,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.72317985857531,0.614197164796245,4.43372261328935,32,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",1.94547049144082,0.590267615952217,3.29591263159913,32,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.09534560797816,0.666085096146163,-3.1457626361878,32,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.54309477835011,1.03162145155389,6.34253462691622,32,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.2859732896627,0.47877066784902,29.838864928475,33,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.49700893242067,0.375820767294235,-9.30499119992169,33,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.54070194033792,0.369244598381522,-6.88081004156691,33,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.82701029221534,0.905531035397409,-3.12193639058948,33,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",0.0483551825379326,0.379282222495528,0.127491297165932,33,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.25580286037687,0.373857382566489,-14.0583096802753,33,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.7635926541704,0.618995040708071,4.46464425790733,33,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",3.71008617907512,0.658497634254234,5.63416781789488,33,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.12941200886456,0.700278242872886,-3.04080846511619,33,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",7.31773706808401,0.950414352895578,7.69952289313545,33,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.0622012207211,0.524295757680044,26.8211234112307,34,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.22868917588513,0.364071032871939,-8.8682946028854,34,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.45925476272441,0.37170445555183,-6.61615626606741,34,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-0.915494673499488,0.964739656812519,-0.948955158041564,34,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.47256749194607,0.383211476539519,-1.23317677281864,34,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.67044331140864,0.430681394611777,-13.1662137774028,34,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.9344276830662,0.547805227925681,3.53123260687216,34,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.01793982440595,0.599329114490934,3.36699782409199,34,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.59637986621532,0.870387306525747,-1.8341028806905,34,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",8.22716244231633,1.19069368312948,6.90955411864876,34,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",15.4415769384948,0.51804959968929,29.8071399876694,35,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.8509409988732,0.380163155649733,-10.1297060002872,35,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.55107812218376,0.370753097933157,-6.88080055542434,35,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.68678342949775,0.921320061038879,-2.91623241815459,35,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.751120309555852,0.386270176842092,-1.94454647184142,35,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.81014338151447,0.413948310125057,-14.0359152082519,35,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.1457014720215,0.567921813094933,3.77816351220661,35,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.35622919233552,0.557649410416126,4.2252876956819,35,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.01079829675822,0.767499607545668,-1.31700171155862,35,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",8.5424943085273,1.11023926295793,7.69428229890565,35,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.2415802085509,0.532989383850628,26.7201948857994,36,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.48251771368166,0.390424730703593,-8.9198184433802,36,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.81997589152165,0.378867759157254,-7.44316670754552,36,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-1.53631212850418,0.996112316716786,-1.54230813405451,36,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.506591611559081,0.381175032936121,-1.32902621574372,36,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.88415997028189,0.409597053576336,-14.3657282661221,36,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.95174178351126,0.636321337212842,3.06722668150671,36,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.36915634028411,0.609727353520841,3.88559956610693,36,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-2.06191635715542,0.731167797523931,-2.82003168648567,36,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.75454878690323,1.11357141520701,6.06566287052868,36,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",13.9746673153899,0.537437928319521,26.0023838642844,37,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.25852535620134,0.368131663643987,-8.85152155602837,37,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.48573338292894,0.368945076981693,-6.73740764686308,37,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-1.51784985644319,1.02209370863164,-1.48503981936769,37,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-1.0049795687219,0.372601189219125,-2.69719903693297,37,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.24833513153317,0.39007547074535,-13.454665891974,37,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.33448401816603,0.630322846287367,2.11714366062757,37,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",1.72132283534098,0.617172168737722,2.78904805260668,37,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-0.544450206990198,0.723131181947141,-0.752906554968606,37,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",7.27279071118524,1.08999061427596,6.67234251004657,37,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.1080165645412,0.544356649965076,25.916862713896,38,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.38746526156621,0.369418320057082,-9.16972731899918,38,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.4559693491473,0.350086799559353,-7.01531549386774,38,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.00257942496698,0.951994499754484,-2.10356196961583,38,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.12183301026543,0.394615825892588,-0.308738277259544,38,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.27731173498309,0.390721031454329,-13.5065975725444,38,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.65583571630152,0.589958407718656,4.50173381979846,38,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.19845534815008,0.575551608723518,3.81973625792813,38,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.43113212944134,0.74601158266302,-1.91837789479443,38,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.80881658196528,1.04430725332228,6.5199361206237,38,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.6217072385744,0.533923926264492,27.3853755550396,39,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.44351469286739,0.383747454630567,-8.97338770932684,39,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.72591326401149,0.389788944892681,-6.99330573565138,39,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-1.67527751616464,0.939753962736471,-1.78267672454011,39,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.721262880643034,0.391837068335328,-1.84072140930217,39,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.37564498817198,0.400248452575898,-13.4307701968007,39,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.58756527495386,0.673240655395866,3.84344773925213,39,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",1.79178462497688,0.651040072871592,2.75218792151106,39,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-0.952912968309583,0.686544636715807,-1.38798399601225,39,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",8.47570419763833,1.06229723278838,7.97865600703001,39,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",13.6530809074748,0.514787259961304,26.5217925332906,40,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.1986319085032,0.356698184413439,-8.96733442521747,40,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.7306631805816,0.35486780759625,-7.69487432257706,40,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-0.516925743415279,0.929396480012108,-0.556195073397033,40,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.777760998489989,0.349379933149167,-2.22611811582758,40,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-5.46506887269538,0.399447418611948,-13.6815726377357,40,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",1.1189519151287,0.603310730258135,1.8546859172386,40,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.31371535302569,0.529720503751823,4.36780403370922,40,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.78089965257017,0.710189462371626,-2.50764021001238,40,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",6.62995858550101,1.02543462214456,6.46551076229058,40,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",14.2373429683033,0.552748763014764,25.7573493075786,41,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.79874964340337,0.379483666636411,-10.0103113187293,41,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.82206365703932,0.373979982987088,-7.54602862564641,41,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-1.40690117721927,0.902241076622488,-1.55934063929561,41,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",-0.741087454307912,0.389287256684297,-1.90370334908989,41,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-4.75948713392291,0.390515497037617,-12.1877036123472,41,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.33591238448851,0.592289035407528,3.94387240831037,41,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",3.03671233858165,0.630649939599143,4.81521070233013,41,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timeadult",-1.53656520435098,0.745179767925537,-2.06200606952674,41,"effect_2.5_detail_100_subs"
"fixed",NA,"type:timechild",5.87064441109095,1.03590964249698,5.66713945913296,41,"effect_2.5_detail_100_subs"
"fixed",NA,"(Intercept)",13.2981358643731,0.447655892438382,29.7061561994374,42,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic",-3.21043003062838,0.331124453496584,-9.69553893325339,42,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar",-2.33109192015081,0.346612706863638,-6.72535043866092,42,"effect_2.5_detail_100_subs"
"fixed",NA,"type",-2.67895198291386,0.858672943486557,-3.11987468946702,42,"effect_2.5_detail_100_subs"
"fixed",NA,"timeadult",0.362586618531956,0.358048605057799,1.01267429452329,42,"effect_2.5_detail_100_subs"
"fixed",NA,"timechild",-4.74958239474643,0.359017405734025,-13.2293931126702,42,"effect_2.5_detail_100_subs"
"fixed",NA,"condnoMusic:type",2.76300622047508,0.553312842487274,4.99356965591961,42,"effect_2.5_detail_100_subs"
"fixed",NA,"condunfamiliar:type",2.52951649811844,0.607668390029853,4.16265933792306,42,"effect_2.5_detail_100_subs"
